FOODID;FOODNAME;LANG
34656;YOGHURT, NATURELL, 4 % FETT, LAKTOSFRI, PROBIOTIKA;SV
34657;YOGHURT, SMAKSATT, 2 % FETT, LAKTOSFRI;SV
34658;YOGHURT, SMAKSATT , 3,5 % FETT, PROBIOTIKA;SV
34659;YOGHURT, SMAKSATT, 2 % FETT, AB, LÅG LAKTOSHALT;SV
34668;FRÖBLANDNING;SV
34679;YOGHURT, SMAKSATT, FETTFRI, LÅG LAKTOSHALT, 1 UG VITAMIN D;SV
34680;PASSIONSFRUKT;SV
34688;KOKOSVATTEN, OSÖTAD;SV
34694;PAPAYA, SKALAD;SV
34713;MAKARONER, FULLKORNSVETE;SV
34716;MJÖLK, HELMJÖLK, 3 % FETT, LAKTOSFRI, UTAN TILLSATT VITAMIN D;SV
34738;MANDELDRYCK, OSÖTAD, ALPRO;SV
34743;BONDBÖNOR, TORR, BONDBÖNSKROSS;SV
34752;FÄRSKOST, MASCARPONE, 38 % FETT;SV
34762;FÄRSKOST, 15 % FETT, NATURELL, LAKTOSFRI;SV
34764;FÄRSKOST, 25 % FETT, NATURELL, LAKTOSFRI;SV
34765;FÄRSKOST, 20 % FETT, NATURELL;SV
34786;YOGHURT, DRYCKBAR, BENECOL AURINKOINEN, 2,1 % FETT, STANOLER;SV
34790;YOGHURT, DRYCKBAR, BENECOL, 2,1 % FETT, STANOLER;SV
34794;SOJAMELLANMÅL, DRICKBAR, BENECOL, 2,9 % FETT, MED VÄXTSTANOL;SV
34797;SÖTSAK, SALMIAKPASTILL, SOCKERFRI;SV
34802;SÖTNINGSMEDEL, HERMESETAS GOLD, SACKARIN, ASPARTAM OCH CYCLAMAT;SV
34805;SÖTNINGSMEDEL, HERMESETAS LIQUID, SACKARIN OCH CYCLAMAT;SV
34831;CHOKLADKONFEKT MED CHOKLADFYLLNING;SV
34835;JUICE, LINGONJUICE, UTAN SOCKER;SV
34839;SOJADRYCK, ALPRO SOYA VANILLA, KALCIUM OCH VITAMINER;SV
34841;OST, HALVHÅRD OST, 15 % FETT, LÅG SALTHALT, VALIO POLAR;SV
34844;MANDELDRYCK, SÖTAD, ALPRO;SV
34845;KOKOSDRYCK, VITAMINERAD;SV
34846;HASSELNÖTDRYCK, VITAMINERAD;SV
34847;CHIAFRÖN;SV
34848;SKARPSILL, FÄRSK;SV
34862;MJÖLK, FETTFRI, 1 UG VITAMIN D, VALIO PROFEEL VOIMAMAITOJUOMA, LAKTOSFRI;SV
34872;NÖTTER, BLANDNING, UTAN SALT, ROSTADE;SV
34876;HAVREDRYCK UTAN MJÖLK, OATLY IKAFFE, KALCIUM OCH VITAMINER;SV
34893;HÄRKIS, BONDBÖNPRODUKT;SV
34902;MIFU, LAKTOSFRI MJÖLKPROTEINPRODUKT;SV
34905;RIS-KORNBLANDNING;SV
34907;RIS-RÅGBLANDNING;SV
34909;PULLED HAVRE;SV
34914;MATFETTSBLANDNING 60 % FETT, BENECOL VOI  & RYPSI;SV
34918;MATFETTSBLANDNING 70 %, BECEL VOI & KASVIÖLJYT;SV
34924;MATFETTSBLANDNING 70 %, FLORA & VOI, NORMALSALTAD;SV
34927;VEGETAILISK MATFETT 39 %, LÄTTA ORIGINAL;SV
34932;MATFETTSBLANDNING 70 %, CREME BONJOUR VOI & RYPSIÖLJY, NORMALSALTAD;SV
34942;VEGETABILISK MATFETT 75  %, KEIJU RYPSI;SV
34944;VEGETABILISK MATFETT 55  %, KEIJU RYPSI;SV
34948;MARGARIN 60%, KEIJU ALENTAJA;SV
34964;MATFETTSBLANDNING 75 %, NORMALSALTAD, LAKTOSFRI, INGMARIINI;SV
34966;MATFETTSBLANDNING 72 %, NORMALSALTAD, LÅG LAKTOSHALT, BREDBAR, OIVARIINI;SV
34971;HAVREKROSS, KAURAKUITUNEN;SV
34972;OLIV, MEDELVÄRDE, UTAN KÄRNA, I SALTLAG, GRÖN;SV
34974;SOJAMELLANMÅL, ALPRO GO ON, SYRAT, NATURELL, 3,6 % FETT;SV
34975;SOJAMELLANMÅL, ALPRO GO ON, SYRAT, SMAKSATT, 2,9 % FETT;SV
34980;OST, EMMENTALOST, 2 % FETT, VALIO POLAR;SV
34983;VASSLEPROTEIN, KONCENTRAT;SV
34984;KAKAODRYCK, VALIO PLAY, LAKTOSFRI;SV
34985;KAFFEDRYCK, KALT, KAFFE MED MJÖLK, VITAMIN D, LAKTOSFRI;SV
34986;ISKAFFE, MJÖLKBASERAD KAFFEDRYCK, 1,8 % FETT, LAKTOSFRI;SV
34988;MINERALVATTEN MED JUICE;SV
34989;VITAMINVATTEN, VITAMIN WELL, FRUKTOS;SV
34990;MÅLTIDSERSÄTTNING, VASSLEPROTEINPULVER, 74 % PROTEIN;SV
34991;MÅLTIDSERSÄTTNING, VASSLEPROTEINPULVER, 85 % PROTEIN;SV
34992;MÅLTIDSERSÄTTNING, PROTEINRIK STÅNG, MEDELVÄRDE, CA 20 % PROTEIN;SV
34996;MÅLTIDSERSÄTTNING, SOJAPROTEINPULVER, CA. 80 % PROTEIN;SV
34997;MÅLTIDSERSÄTTNING, VASSLEPROTEINPULVER, CA 90 % PROTEIN;SV
34998;PROFEEL PROTEINDRYCK, SOCKERFRI, VALIO, 1 UG VITAMIN D;SV
34999;SPORTDRYCK, ÅTERHÄMTNINGSDRYCK, GAINOMAX;SV
35000;SPORTDRYCK, PROTEINDRYCK, PROTEIN SHAKE, FAST;SV
35001;SMÖR LAKTOSFRI, LÅG SALTHALT;SV
35002;SPORTDRYCK, PROTEIN, PROTEIN SMOOTHIE, FAST;SV
35003;MÅLTIDSERSÄTTNING, VASSLEPROTEINPULVER, PROFEEL, 44 % PROTEIN;SV
35004;SPORTDRYCK, PROTEIN, PROTEIN SHAKE, 1,6 % FETT;SV
35005;MELLANMÅLSSTÅNG, DADELSTÅNG MED NÖTTER, BARE BAR;SV
35006;VEGETABILISK OLJEPRODUKT 70 %, FLYTANDE;SV
35007;MÅLTIDSERSÄTTNING, PROTEINRIK STÅNG, CA 30 % PROTEIN, FIBER;SV
35008;MARGARIN 60 %, RAINBOW/PIRKKA/X-TRA, LAKTOSFRI;SV
35009;MARGARIN 60 %, PIRKKA, HÖG SALTHALT;SV
35011;MÅLTIDSERSÄTTNING, ENERGI STÅNG, VITAMINER, MEDELVÄRDE;SV
35012;MÅLTIDSERSÄTTNING, PROTEINRIK STÅNG, MEDELVÄRDE, CA 40 % PROTEIN;SV
35013;MÅLTIDSERSÄTTNING, VASSLEPROTEINPULVER, CA 40 % PROTEIN;SV
35091;INGEFÄRSTE, INGEFÄRSDRYCKA, HEMLAGAD;SV
35102;AROM RÅGMALT;SV
35131;MINERALVATTEN, NOVELLE PLUS, VITAMIN B OCH C, SÖTAD MED FRUKTOS, HARTWALL;SV
35134;MINERALVATTEN, NOVELLE PLUS, VITAMIN C OCH E, SÖTAD MED SOCKER, HARTWALL;SV
35136;MINERALVATTEN, NOVELLE PLUS, KROM OCH ZINK, SÖTAD MED SOCKER, HARTWALL;SV
35142;GLASS, ELOVENA MELLANMÅLSGLASS;SV
35146;FYRKORNSFLINGOR, GLUTENFRI;SV
35171;GRÄDDKVARG, 4,3 % FETT;SV
35177;SURMJÖLK, GEFILUS BLÅBÄR/MANGO , LÅG LAKTOSHALT, 1 UG VITAMIN D;SV
35188;HÄRKISBIFF, VERSO FOOD;SV
35190;HAVREPREPARAT, SYRAT, YOSA GREEK STYLE, PROBIOTIKA;SV
35193;HAVREPREPARAT, SYRAT, FLAVOURED, YOSA SPORT, MEDELVÄRDE, PROBIOTIKA;SV
35195;CASHEW-NÖTDRYCK, OSÖTAT, GOGREEN;SV
35196;SAFT, SAFTDRYCK, VALIO HÖRPPY;SV
35198;ENERGIDRYCK, VITAMINERAD, SYNTETISKT SÖTAD, CELSIUS;SV
35199;VEGETABILISK PÅLÄGG, 20 % FETT, OATLY PÅMACKAN;SV
35200;MÅLTIDSERSÄTTNING, PROTEIN MELLANMÅL, KAURA PRO;SV
35203;MATFETTSBLANDNING 70 %, KEIJU JUHLA;SV
35212;SOCKER, STEVIA SOCKER;SV
35220;HAMPFRÖ, UTAN SKAL;SV
35221;VALLMOFRÖN;SV
35277;SÖTNINGSMEDEL, CYKLAMAT;SV
35280;SÖTNINGSMEDEL, ASPARTAM, ACESULFAMKALIUM;SV
35302;SÖTNINGSMEDEL, CANDREL, ASPARTAM OCH ACESULFAM-K, PULVER;SV
35315;RIS-QUINOA-FLERKORNBLANDNING;SV
35475;KAFFE, ESPRESSOKAFFE;SV
35481;ERYTRITOL;SV
35492;MÅLTIDSERSÄTTNING, SOPPULVER, CAMBRIDGE;SV
35495;MÅLTIDSERSÄTTNING, BOLOGNESE, PULVER, CAMBRIDGE;SV
35497;MÅLTIDSERSÄTTNING, PROTEINRIK STÅNG, CRANBERRY CRUNCH, CAMBRIDGE;SV
35503;RENKÖTT, TORKAT;SV
35505;NÖTSTEK, TORKAD;SV
35506;TORKAT KÖTT, MEDELVÄRDE;SV
35513;LINFRÖN, KROSSAT, ROSTAT, VALO24;SV
35555;KOKSALT, MEDELVÄRDE;SV
35565;OLJA, STEK- OCH FRITYROLJA, KULTASULA PAISTOÖLJY;SV
35566;MARGARIN FÖR KAKBAKNING RAISA 5;SV
35580;TRANBÄR, TORKAD, TRANBÄRSPULVER;SV
35581;SANDSOPP;SV
35582;FÅRTICKA;SV
35583;STRÄVSOPP;SV
35584;GRANSKOTT, ÅRSSKOTT AV GRAN;SV
35585;DUNTRAV ELLER MJÖLKÖRT, SKOTT;SV
35586;MASKROS, BLAD;SV
35587;MASKROS, KNOPP;SV
35588;KIRSKÅL, BLAD;SV
35589;SVART VINBÄR EL. TISTRON, BLAD;SV
35591;ODON;SV
35592;SVARTARONIA;SV
35593;SVARTARONIA, TORKAD, SVARTARONIA PULVER;SV
35594;SVARTVINBÄRSLÖV EXTRAKT, ALKOHOLFRITT GLYCERIN EXTRAKT, GROSELLERO;SV
35595;SVART VINBÄR, TORKAD, SVART VINBÄRSPULVER;SV
35596;AMERIKANSKA BLÅBÄR;SV
35597;RÖNNBÄR, TORKAT, RÖNNBÄRPULVER;SV
35598;JUICE, RÖNNBÄRJUICE, UTAN SOCKER;SV
35599;LINGON, TORKAT, LINGONPULVER;SV
35600;HAVTORN, TORKAD, HAVTORNSPULVER;SV
35601;JUICE, HAVTORNSJUICE, UTAN SOCKER;SV
35602;KRÅKBÄR;SV
35603;FETTBLANDNING 80 %, FLYTANDE, OIVARIINI JUOKSEVA, LAKTOSFRI;SV
35605;MASKROS, KNOPP OCH LÖV, MEDELVÄRDE;SV
35606;KVANNE;SV
35607;RÖLLEKA;SV
35608;SVART TRUMPETSVAMP, TORKAD;SV
35611;RÖDBRUN STENSOPP, DJUPFRYST;SV
35615;ENBÄR;SV
35616;BRÄNNÄSSLA, LÖV, TORKAD;SV
35619;TOFU, FAST, SOJAPREPARAT;SV
35623;BÖNOR, BONDBÖNOR, TORRA, KOKTA UTAN SALT;SV
35628;ELOVENA MURU, BONDBÖNPRODUKT;SV
35632;VALIO ODDLYGOOD GURTTI, SMAKSATT;SV
35633;VALIO ODDLYGOOD GURTTI, OSMAKSATT, VITAMINER;SV
35634;OATLY HAVREGURTI, OSMAKSATT, VITAMINER;SV
35635;BÖNOR, SVARTA, TORKAD;SV
35636;OATLY HAVREGURT, SMAKSATT, VITAMINER;SV
35638;SVARTA BÖNOR, I SALTLAG;SV
